        P4        day      smi_i  curvature   Swin_max   SWin_int   Qnet_max   Qnet_int     LE_max     LE_int  LEveg_max  LEveg_int LEsoil_max LEsoil_int  LEliq_max  LEliq_int     SH_max     SH_int     GR_max     GR_int evafra_ave        beta_ave     Ra_14h     Ra_ave          Rs_14h          Rs_ave   Anet_min   Resp_max    NEE_min    wce_min   Anet_int   Resp_int    NEE_int    wce_int  wce_h_int  wcs_h_int    wce_wcs      WUEplt_ave      WUEeco_ave      WUEint_ave      WUEplt_std      WUEeco_std      WUEint_std   tm_range     tm_max     qm_ave  co2_range    co2_min      h_max      h_ran  lcl_h_min   wg_range     ts_max  wqe_h_int  wqs_h_int    wqe_wqs    wqe_int    VPD_ave     CD_ave   Anet_SUM    DTU_SUM        DVR evafra_14h  SWnet_12h  SWnet_int    thetam0        lai       cveg     qm_18h    wts_int    wte_int  wts_h_int  wte_h_int   w2_range       wg_0       w2_0
   9.93590 228.0000000        nan   17.00000  783.87000   23.86101  516.14000   14.71104  341.42000    9.85842  341.08000    9.84757    0.36602    0.01084    0.00000    0.00000  157.49000    4.21309   19.74400    0.63954    0.75195         0.52835   25.79000   30.43344        87.53000        95.22151   -1.98400    0.11430   -1.87170   -3.50500  -63.64362    4.07691  -59.56671  -18.65626  -27.05000  -45.15000    0.59911        -5.16807        -4.81222        -0.07154         2.43846         2.29583         0.01350   12.30000  298.34000    9.52296   72.50000  349.40000 1183.60000  953.56000  113.12000    0.00074  300.31000   -4.02335    3.90240   -1.03099   -7.30676    9.14117  137.74474   63.58000    0.00000    0.00000    0.75295  626.24000   19.13653  286.04000    0.01734    0.01719   10.23000    4.21741    1.00247    5.87650    1.32719    0.00276    0.06160    0.07210
   9.93590 229.0000000        nan   17.00000  783.87000   23.86101  513.32000   14.62151  317.03000    9.17906  316.78000    9.17122    0.26632    0.00783    0.00000    0.00000  177.42000    4.77359   20.56800    0.66888    0.71249         0.62589   25.37000   30.03946       108.60000       115.65856   -1.79100    0.12080   -1.67310   -3.77400  -57.24408    4.26583  -52.97824  -22.11197  -29.71000  -39.38000    0.75444        -4.98335        -4.59054        -0.07791         2.38050         2.23354         0.01557   12.76000  298.80000    9.35843   69.40000  352.50000 1232.50000 1002.45000  114.27000    0.00058  301.01000   -3.97041    3.53846   -1.12207   -7.34911    9.90203  145.41521   57.19000    0.00000    0.00000    0.70324  626.24000   19.13653  286.04000    0.01964    0.01945    9.92200    4.77847    1.10268    6.29484    1.39579    0.00254    0.06110    0.06930
   9.93590 230.0000000        nan   17.00000  783.87000   23.86101  509.31000   14.49334  281.63000    8.18663  281.46000    8.18128    0.18389    0.00535    0.00000    0.00000  206.57000    5.59348   21.82300    0.71322    0.65328         0.79435   24.83000   29.45156       145.70000       150.66028   -1.54000    0.13040   -1.41500   -4.13000  -49.04704    4.54552  -44.50153  -26.94657  -33.19000  -32.30000    1.02755        -4.77136        -4.31251        -0.08667         2.30376         2.15059         0.01865   13.40000  299.44000    9.14337   65.80000  356.10000 1300.70000 1070.65000  115.13000    0.00042  302.00000   -3.88804    3.05261   -1.27368   -7.36517   10.97742  156.28912   49.00000    0.00000    0.00000    0.62850  626.24000   19.13653  286.04000    0.02225    0.02200    9.51700    5.59923    1.24986    6.87081    1.49128    0.00225    0.06070    0.06680
   9.93590 231.0000000        nan   17.00000  783.87000   23.86101  503.51000   14.30946  229.78000    6.73067  229.68000    6.72737    0.11606    0.00330    0.00000    0.00000  250.05000    6.80082   23.71000    0.77797    0.56308         1.12756   24.17000   28.60849       220.70000       218.53069   -1.21500    0.14530   -1.07970   -4.61600  -38.58034    4.96798  -33.61237  -33.90221  -37.76000  -23.74000    1.59056        -4.53691        -3.94537        -0.09882         2.19846         2.03554         0.02319   14.28000  300.32000    8.86496   61.80000  360.10000 1395.50000 1165.44000  115.36000    0.00028  303.40000   -3.75229    2.40795   -1.55829   -7.29068   12.51064  171.92961   38.54000    0.00000    0.00000    0.51607  626.24000   19.13653  286.04000    0.02519    0.02488    9.00600    6.80778    1.46769    7.65810    1.62335    0.00184    0.06040    0.06450
   9.93590 232.0000000        nan   17.00000  783.87000   23.86101  496.86000   14.10258  170.12000    5.05849  170.06000    5.05669    0.06544    0.00180    0.00000    0.00000  301.10000    8.19355   25.89400    0.85054    0.45496         1.74838   23.56000   27.70492       362.00000       339.95042   -0.87650    0.16350   -0.73060   -5.16200  -27.91478    5.47656  -22.43823  -41.95146  -42.59000  -15.51000    2.74597        -4.33262        -3.49573        -0.11230         2.07993         1.89876         0.02835   15.23000  301.27000    8.58083   58.40000  363.50000 1498.20000 1268.13000  115.56000    0.00016  304.94000   -3.57326    1.73436   -2.06027   -7.07105   14.24290  189.84772   27.89000    0.00000    0.00000    0.38581  626.24000   19.13653  286.04000    0.02853    0.02813    8.50900    8.20195    1.72013    8.49794    1.76553    0.00137    0.06020    0.06270
   9.93590 233.0000000        nan   17.00000  783.87000   23.86101  490.18000   13.89686  109.91000    3.37203  109.88000    3.37121    0.03263    0.00083    0.00000    0.00000  352.73000    9.60305   28.05500    0.92177    0.34115         3.03163   23.06000   26.86407       645.40000       573.66667   -0.55520    0.18280   -0.40020   -5.74100  -18.01972    6.01912  -12.00061  -50.27094  -47.21000   -8.21500    5.74680        -4.16696        -2.84037        -0.12575         1.95783         1.71771         0.03339   16.12000  302.16000    8.31966   55.80000  366.10000 1596.20000 1366.13000  115.56000    0.00010  306.42000   -3.36900    1.10253   -3.05569   -6.72088   15.98860  208.16829   18.01000    0.00000    0.00000    0.25687  626.24000   19.13653  286.04000    0.03230    0.03179    8.07900    9.61291    1.97635    9.29222    1.90065    0.00091    0.06010    0.06130
   9.93590 234.0000000        nan   17.00000  783.87000   23.86101  485.31000   13.75053   65.77500    2.16007   65.77100    2.15999    0.00404    0.00008    0.00000    0.00000  389.96000   10.61872   29.58900    0.97173    0.25821         5.43193   22.76000   26.54751      1119.00000       949.50833   -0.32440    0.19730   -0.16000   -6.22100  -11.22068    6.43177   -4.78891  -56.56438  -50.55000   -3.28200   15.40219        -4.06210        -1.90067        -0.13552         1.86193         1.38727         0.03691   16.73000  302.77000    8.13863   54.20000  367.70000 1664.50000 1434.42000  115.55000    0.00002  307.45000   -3.20083    0.66198   -4.83521   -6.37913   17.26294  221.74211   11.21000    0.00000    0.00000    0.16541  626.24000   19.13653  286.04000    0.03657    0.03591    7.80500   10.62961    2.16152    9.83981    1.99394    0.00058    0.06000    0.06040
   9.93590 235.0000000        nan   17.00000  783.87000   23.86101  484.03000   13.71589   60.01700    1.89312   60.01700    1.89312    0.00000    0.00000    0.00000    0.00000  398.62000   10.84078   29.94100    0.98199    0.24075         7.30122   22.76000   26.62397      1143.00000      1143.00000   -0.28130    0.20050   -0.08390   -6.46000   -9.56168    6.53782   -3.02386  -58.77164  -51.83000   -1.64100   31.58440        -4.02425        -1.32596        -0.13814         1.81205         0.76292         0.03734   16.87000  302.91000    8.08326   53.90000  368.10000 1680.30000 1450.22000  115.55000    0.00008  307.65000   -3.12213    0.52972   -5.89387   -6.20592   17.60838  225.44401    9.55800    0.00000    0.00000    0.16453  626.24000   19.13653  286.04000    0.04140    0.04055    7.75000   10.85189    2.20219    9.97106    2.01547    0.00050    0.06000    0.05980
   9.93590 236.0000000        nan   17.00000  783.87000   23.86101  484.02000   13.71551   60.02600    1.89342   60.02600    1.89342    0.00000    0.00000    0.00000    0.00000  398.70000   10.84332   29.84800    0.97877    0.24060         7.30185   22.76000   26.61392      1143.00000      1143.00000   -0.28140    0.20050   -0.08390   -6.46100   -9.56288    6.53863   -3.02425  -58.77701  -51.83000   -1.64100   31.58440        -4.02414        -1.32593        -0.13815         1.81205         0.76293         0.03735   16.87000  302.91000    8.08322   53.90000  368.10000 1680.50000 1450.42000  115.55000    0.00014  307.66000   -3.12221    0.52976   -5.89362   -6.20651   17.61108  225.46889    9.56000    0.00000    0.00000    0.16451  626.24000   19.13653  286.04000    0.04685    0.04577    7.75000   10.85443    2.20270    9.97217    2.01570    0.00050    0.05990    0.05930
  11.41489 216.0000000        nan   18.00000  783.87000   23.86101  522.29000   14.90237  390.95000   11.21307  383.51000   10.98459    7.47200    0.22848    0.00000    0.00000  127.21000    3.05796   19.38900    0.63134    0.83155         0.35706   26.82000   31.29014        53.49000        61.17544   -2.43100    0.10180   -2.32980   -2.85900  -78.60816    3.70624  -74.90192  -11.16891  -20.66000  -60.02000    0.34422        -5.73454        -5.32149        -0.05716         2.59354         2.39450         0.00961   11.27000  297.30000    9.92834   80.90000  340.90000 1073.60000  843.57000  107.62000    0.00760  298.77000   -4.13524    4.76599   -0.86766   -7.14565    7.46195  120.96853   78.53000    0.00000    0.00000    0.84817  626.24000   19.13653  286.03000    0.00387    0.00386   10.99000    3.06110    0.79613    4.92765    1.17399    0.00300    0.11000    0.11000
  11.41489 217.0000000        nan   18.00000  783.87000   23.86101  522.22000   14.90008  390.50000   11.20106  383.99000   11.00060    6.55190    0.20046    0.00000    0.00000  127.36000    3.07114   19.29700    0.62789    0.83058         0.35892   26.81000   31.27037        53.62000        61.30485   -2.43200    0.10190   -2.33060   -2.86400  -78.61684    3.70879  -74.90805  -11.19213  -20.69000  -59.97000    0.34501        -5.72652        -5.32825        -0.05729         2.59128         2.40048         0.00964   11.29000  297.32000    9.92327   80.80000  341.00000 1075.00000  844.97000  107.74000    0.00697  298.79000   -4.13381    4.75562   -0.86925   -7.14819    7.48256  121.15286   78.54000    0.00000    0.00000    0.84725  626.24000   19.13653  286.03000    0.00439    0.00438   10.98000    3.07428    0.79852    4.93937    1.17588    0.00310    0.10240    0.10700
  11.41489 218.0000000        nan   18.00000  783.87000   23.86101  522.14000   14.89750  390.00000   11.18744  384.41000   11.01529    5.63110    0.17214    0.00000    0.00000  127.54000    3.08589   19.19900    0.62418    0.82951         0.36099   26.79000   31.24762        53.79000        61.47400   -2.43100    0.10200   -2.32960   -2.86900  -78.60264    3.71173  -74.89091  -11.22507  -20.72000  -59.90000    0.34591        -5.71753        -5.33413        -0.05743         2.58893         2.40622         0.00967   11.30000  297.33000    9.91766   80.80000  341.00000 1076.50000  846.47000  107.90000    0.00666  298.81000   -4.13223    4.74412   -0.87102   -7.15098    7.50531  121.36411   78.53000    0.00000    0.00000    0.84619  626.24000   19.13653  286.03000    0.00497    0.00496   10.97000    3.08905    0.80119    4.95250    1.17801    0.00320    0.09540    0.10390
  11.41489 219.0000000        nan   18.00000  783.87000   23.86101  522.05000   14.89449  389.39000   11.17111  384.75000   11.02791    4.69860    0.14319    0.00000    0.00000  127.73000    3.10313   19.09600    0.62027    0.82827         0.36338   26.78000   31.22100        54.03000        61.70883   -2.43000    0.10210   -2.32850   -2.87600  -78.55281    3.71527  -74.83753  -11.27455  -20.77000  -59.79000    0.34738        -5.70698        -5.33876        -0.05761         2.58615         2.41162         0.00971   11.32000  297.35000    9.91110   80.70000  341.10000 1078.30000  848.27000  108.04000    0.00643  298.83000   -4.13045    4.73077   -0.87310   -7.15437    7.53195  121.60935   78.48000    0.00000    0.00000    0.84495  626.24000   19.13653  286.03000    0.00563    0.00562   10.96000    3.10631    0.80430    4.96774    1.18046    0.00323    0.08880    0.10070
  11.41489 220.0000000        nan   18.00000  783.87000   23.86101  521.93000   14.89093  388.65000   11.15093  384.96000   11.03706    3.75910    0.11387    0.00000    0.00000  127.96000    3.12367   18.99300    0.61634    0.82681         0.36622   26.75000   31.19115        54.35000        62.03562   -2.42700    0.10230   -2.32530   -2.88500  -78.45005    3.71981  -74.73024  -11.34812  -20.84000  -59.62000    0.34955        -5.69435        -5.34147        -0.05784         2.58293         2.41683         0.00975   11.34000  297.37000    9.90322   80.60000  341.20000 1080.40000  850.37000  108.20000    0.00599  298.86000   -4.12837    4.71473   -0.87563   -7.15839    7.56353  121.90615   78.38000    0.00000    0.00000    0.84345  626.24000   19.13653  286.03000    0.00639    0.00636   10.94000    3.12687    0.80800    4.98581    1.18337    0.00328    0.08250    0.09750
  11.41489 221.0000000        nan   18.00000  783.87000   23.86101  521.79000   14.88654  387.69000   11.12507  384.91000   11.03921    2.85930    0.08586    0.00000    0.00000  128.25000    3.14916   18.88800    0.61231    0.82502         0.36975   26.73000   31.15839        54.82000        62.51486   -2.42200    0.10250   -2.32000   -2.89700  -78.25567    3.72596  -74.52971  -11.46205  -20.95000  -59.37000    0.35287        -5.67867        -5.34031        -0.05813         2.57890         2.42120         0.00982   11.36000  297.39000    9.89341   80.50000  341.30000 1083.00000  852.96000  108.39000    0.00519  298.90000   -4.12571    4.69464   -0.87881   -7.16310    7.60264  122.27888   78.18000    0.00000    0.00000    0.84156  626.24000   19.13653  286.03000    0.00724    0.00721   10.93000    3.15239    0.81259    5.00823    1.18697    0.00331    0.07671    0.09420
  11.41489 222.0000000        nan   18.00000  783.87000   23.86101  521.62000   14.88106  386.44000   11.09154  384.45000   11.02947    2.08300    0.06206    0.00000    0.00000  128.60000    3.18108   18.79000    0.60844    0.82279         0.37416   26.70000   31.12337        55.52000        63.21486   -2.41200    0.10280   -2.30980   -2.91400  -77.92633    3.73451  -74.19182  -11.63446  -21.11000  -58.99000    0.35786        -5.65925        -5.33293        -0.05852         2.57380         2.42381         0.00991   11.39000  297.42000    9.88118   80.30000  341.50000 1086.20000  856.16000  108.64000    0.00403  298.94000   -4.12250    4.66935   -0.88289   -7.16896    7.65131  122.75246   77.85000    0.00000    0.00000    0.83916  626.24000   19.13653  286.03000    0.00820    0.00817   10.90000    3.18434    0.81833    5.03607    1.19145    0.00331    0.07181    0.09090
  11.41489 223.0000000        nan   18.00000  783.87000   23.86101  521.39000   14.87391  384.75000   11.04573  383.33000   11.00149    1.48900    0.04424    0.00000    0.00000  129.06000    3.22320   18.70400    0.60498    0.81988         0.37996   26.65000   31.08451        56.55000        64.26221   -2.39600    0.10320   -2.29340   -2.93800  -77.38669    3.74699  -73.63971  -11.89643  -21.35000  -58.41000    0.36552        -5.63387        -5.31583        -0.05906         2.56737         2.42352         0.01003   11.43000  297.46000    9.86512   79.90000  341.90000 1090.40000  860.36000  108.92000    0.00285  299.00000   -4.11844    4.63619   -0.88833   -7.17659    7.71516  123.38108   77.31000    0.00000    0.00000    0.83590  626.24000   19.13653  286.03000    0.00929    0.00925   10.87000    3.22650    0.82587    5.07263    1.19732    0.00329    0.06811    0.08760
